glyph_hash|font_name|GlyphName|unicode_hex|AGL_name
02b6953e8a47dad75b1209aefd534aeb|ACNDHM+Arial053.313|G174|00ae|registered
02b8a15181d72d3cfa7365655155ffbf|BFMPCN+Arial.tu.n..kurz.va075|G53|0035|five
02c311029d0c61e2af00e6443baab719|AFLLEM+Courier.New.tu.n.033.313|G62|003e|greater
02c32b7f0e48a25c91ca694e66deac3e|BLPBHF+Arial0143.25|G86|0073|s
02c81ceb54811db0a479d2caf208a600|CHBDDI+Arial032.5|G101|0065|e
02cae46cd8a21e9edd61b811a4f6833d|HCPJNO+Arial.tu.n.0133.313|G66|0042|B
02d242f07a81791c19a57fab0189d58d|BKEDHD+Arial.tu.n.033.75|G87|0057|W
02d9a70f35a6f4ba8760307017e59a90|AKFFLJ+Arial.tu.n.0199.875|G57|0039|nine
02da3970c55ef3dc81583f10579bea7a|BGBDHE+Arial.tu.n.041.688|G82|0052|R
02db6b60722f9597242ce70cff060178|BGBCFD+Arial021.688|G109|006d|m
02dfecf841991eab6ee498a72ce5a596|AOJOAN+Arial.tu.n.0400|G108|006c|l
02e384e8c7381fc32cf560be5e28fbfe|ACADHH+Arial.tu.n.066.625|G122|007a|z
02e6a270fc920877545e1e57202d5173|BPAEDO+Arial.tu.n.029.188|G119|0077|w
02e8fc02ea12d7f1cc731fbce1d78d3f|EFAOGG+Wingdings0458.625|.notdef|FFFD|notdef
02e9f2ab5eaf97d958123266c7e626ef|BILLBP+Arial.kurz.va066.688|G116|0074|t
02eb46607eb6aa430fc001d7520ab1da|CKDCFP+Lucida.Console0299.875|G67|0043|C
02ebafaf557e7eaa4e61818fc64e8879|BINOMM+Arial.kurz.va034.563|G86|0056|V
02ed9ea1abac32cf25d9042b79355026|CJNPCO+Arial025|G106|006a|j
02f333d73397d9ca5eba557a8e400742|BGBFGH+Arial.tu.n.083.313|G54|0036|six
02f6a1bc06582dfaf50a005dab345395|AFBAFP+Arial.tu.n.034.563|G54|0036|six
02f7243c6b6352cc3e5275e3e95d8dc4|BCEKIC+Arial.kurz.va073.313|G114|0072|r
02f89cf7472447f3bf38f2220ade1a3c|BHIOFC+Arial.kurz.va035.813|G138|0160|Scaron
02f9e7d00a15468f62b02e5349d33a87|AOJMOL+Arial.tu.n.0666.625|G103|0067|g
02faf438353bb7487c3699d3da0f13e5|CLNGLM+Arial.tu.n.0149.938|G225|00e1|aacute
030175e355a0bc3dde6b5ff94d736334|AJEIDJ+Lucida.Console0246.938|G49|0031|one
0305d5ae3e70a34ca8a8872eec4c604d|AOGKDE+Arial.tu.n.075|G113|0071|q
030768f9f920d693d53ace6b1b9db2e0|AHFFNC+Arial.tu.n.034.188|G86|0056|V
030e7581a89581a51fe72018065ff05f|AGLPDM+Arial.tu.n.0446.75|G237|00ed|iacute
0315b6aa8fb061858067d7e1ea233ae8|AECEFE+Lucida.Console066.688|G65|0041|A
0319c6c9a086dfde0b09f0aa5248c8eb|AHBLDI+Arial.kurz.va034.188|G249|016f|uring
03257581984c5edec3cfbf3a750fb4a2|AFGGGM+Arial097.25|G70|0046|F
03260c38f80bca240a71b485decfa068|ALJICF+Arial.tu.n.0179.125|G69|0045|E
032cca02f5c757cd6b9cb8631cedc180|BGCAEO+Courier.New037.5|G65|0041|A
032e1a7561fa49ca7a75e47233dc1cca|DPDABA+Arial.tu.n..kurz.va036.688|G104|0068|h
033752a328d21b3e670a9f81ecf96397|CHBDDI+Arial032.5|.notdef|FFFD|notdef
033853c53b84a08fab1deff09eb92912|AEMHBM+HelveticaInseratTTEE083.313|G67|0043|C
033d7163c587338d68b385db53c0be54|AMKFGH+Arial.tu.n.083.313|G233|00e9|eacute
033d773f39092114c0ddbb84c4275ab5|AFOLMO+Arial.kurz.va025|G73|0049|I
033de2e7e9878adebc1f3fefc7f5bb0c|FCNHLI+Arial.tu.n.079.188|G68|0044|D
033e171b2a2791a35ffb6bb6fae480a6|FOPKNH+Arial036.688|G224|0155|racute
033e3a3cc1f9e765ea23c95ee2a7d108|DNBOLJ+HelveticaInseratTTEE0125|G99|0063|c
033f89f6b9e209db8ab02e0a39c001a3|AMNNKL+Arial0235.125|G100|0064|d
0340b1c67590a40ffebd8b4574f1b28e|ACFCPK+Times.New.Roman.kurz.va026.688|G50|0032|two
03420d26eabbc83c1e72d68e4f45ab2a|EMOLOA+Arial.tu.n..kurz.va036.25|G77|004d|M
0343c4aad355f86ce42256d569368e0d|EFAOGI+Arial0299.875|G138|0160|Scaron
034719809b496cea88542d79eca15cbd|BBDPAI+Arial080.688|G11|0028|parenleft
034a9d9505c634cb39eab97b254dcf86|ALMGHL+Arial0149.938|G233|00e9|eacute
034c8285adeae8ccde3f99154cc5729b|AFMKEN+Arial.tu.n.050|G51|0033|three
034f32741638ba9f519dc1a80b23b738|AONBFH+Courier.New037.5|G109|006d|m
034f5c9806ff353a1aefbb6cd1b99bfb|FOPKNH+Arial036.688|G181|00b5|mu
034fa424f9120fc65eaa3d4913ba5a34|AGMJDA+Arial.tu.n.079.125|G115|0073|s
034fec09681c50c8097fa6881117a11b|DEKEBP+Arial.tu.n.0166.625|G118|0076|v
035154e9885f205c9ccbc877839a45e1|BOLJIC+Arial019.563|G78|004e|N
0357b9af3adb70381d63e230e60b1741|DLFOAC+Arial037.063|G147|201c|quotedblleft
0359c7e1070c94513f797e415a3efce5|BKFBIJ+Wingdings054.125|G141|2777|
035c4daaeca364ee7e698107ae8dcae5|DFADPG+Wingdingsb035.438|G241|21e7|
035ccfcda43df58f6bd7a8148a2ea4d7|CDECBG+Arial036.25|G146|2019|quoteright
0363d682c9d088eb0f5cf8281fb3b3fb|CKCBKH+Arial.tu.n.0846.625|G132|201e|quotedblbase
036703a520a5a188f06b8dbbf12819fb|AMELJM+Arial.tu.n.035.813|G59|003b|semicolon
0374941f3fff83b3477331e8f0675127|ENAACO+Arial.tu.n..kurz.va035.438|G237|00ed|iacute
03771a4ffbe988e3a14df5393fc90ef2|BFMOBK+Arial.kurz.va062.5|G64|0040|at
0378a21ed1830f662aedb85922705983|AIPFFI+Arial.tu.n.0100|G53|0035|five
037940a914c5860522bb5c5b20bc1dde|AOKJAA+Lucida.Console0266.688|G101|0065|e
037b4ffe94d33f01b2639e9fb6bc4a18|BKGBDO+Arial.tu.n.062.5|G48|0030|zero
037e167417888c4c8deb31b90ff6231f|BMCKKG+Times.New.Roman.tu.n.035.438|G45|002d|hyphen
037f588929bf4f2ceb3da6bf65872141|BGBFGH+Arial.tu.n.083.313|G110|006e|n
037f844c04ef4aceefa9db98ada75d3d|AFMJOC+Arial.tu.n.0150|G65|0041|A
037f9f83cc4467fa5307c929597b4377|ACLHOJ+Arial.tu.n.050|G93|005d|bracketright
0380a17214761d19df7b6798943c0816|BGBDPI+Arial.tu.n..kurz.va031.25|G200|010c|Ccaron
0380f60930964723add722c9f291df10|BDHFNA+Arial021.688|G75|004b|K
0381574e56cd4ea13f194d88406f0d4b|ACNGPG+Arial035|G122|007a|z
03815a4901c0373c76baeb4d0b525b4f|BEGELK+Times.New.Roman.tu.n.01587.438|G116|0074|t
0382541534596e3ca7ba7d4ee1b3de11|EKFKKK+Arial.tu.n.060.375|G104|0068|h
038416c22e8eae2eb14c80d03ae15385|AFLCNH+Lucida.Consoleb075|G60|003c|less
0384bf09c7dc1abf0fca9f46199c2f2c|AMKFGH+Arial.tu.n.083.313|G103|0067|g
038bec4cab36b5763798277699acbdc8|CLLKFH+Arial.tu.n.039.563|G236|011b|ecaron
038de08f5775a9f1c81dbe38681680b8|AOLAKG+Arial0213.313|G68|0044|D
038f3ece1097a62536d5d587057735f7|CAMNJB+Arial.tu.n.066.625|G150|2013|endash
039029c4513baa522938035325aedee4|DHJKFD+Arial.tu.n.0125|G116|0074|t
0390f890b75c94cc646c1ac5acfca8a7|CGNEGA+Arial.tu.n.016.688|G72|0048|H
03925f814294c4aa29326adea2e7f982|DNAAKC+Arial.kurz.va036.25|G68|0044|D
0397f007459d91e927eb260938441ffe|ACMIBA+Arial.kurz.va031.25|G58|003a|colon
039e8fa2b5a169161d477bf55ef82723|BKINJF+Arial.tu.n.0233.313|G100|0064|d
03a391b33c35d583ff92ac5a3a2618ca|CJLIBM+Arial036.688|G115|0073|s
03a62f8ab1e3b9cec554e27a3ed0617f|AFKBAE+Arial.kurz.va036.688|G87|0057|W
03a7175e794b60d31d61ebe438d5dffb|FPHEEK+Arial.tu.n.034.188|G41|0029|parenright
03a9633b3413b6fc6e18eabeaa312e5b|CJMBME+Arial033.313|G52|0034|four
03aa5a9691906d7a8b1b76f81713f58c|CEFJJE+Arial.tu.n.0116.625|G85|0055|U
03abd6c7bab02b492a538cf9f5459da7|BMCLPC+Arial031.25|G88|0058|X
03acd2f1899456366db2c6ecad22052f|BMCLPC+Arial031.25|G77|004d|M
03adde161212d80280aa5c1b7fb5c62c|DFIEHD+Arial062.5|G200|010c|Ccaron
03ae63517115f095560998337c22a254|AKEFLI+Arial.tu.n.091.688|G225|00e1|aacute
03b19d68ddef4f8e39961563db56521c|BGBDFD+Times.New.Roman.tu.n.041.688|G117|0075|u
03b20c97616f701fd66b3a3b7a3ab6c3|COKENG+Arial0316.688|G194|00b7|periodcentered
03b7217d0dc671ed1b95a893b16df75d|BINOMM+Arial.kurz.va034.563|G118|0076|v
03b94691647820cb843f94611d5a9697|AOJOAN+Arial.tu.n.0400|G57|0039|nine
03b9b470297d6841fda5402e00d2a06e|AJPILG+Arial.tu.n..kurz.va070.813|G68|0044|D
03ba7f244f3a7ab7e6e8a4d23702a9d4|BKEDGC+Arial033.75|G122|007a|z
03bd99d6fbc7d9741b50c879f8767b0b|AJDGEG+Arial.tu.n.0235.125|G72|0048|H
03be8a5a0cb54047035b7cdc885b7831|ANIIEO+Lucida.Consoleb033.313|G85|0055|U
03c1b0d8776cd2856057207cc4ece17c|ADEIOM+Courier.New.tu.n.025|G54|0036|six
03c3f77c2788cc678be8281e1ebf4378|AJDGFH+Arial0305.688|G100|0064|d
03c5d38a35b0a72fcaab8a7ae121a5fd|BGCKLF+Arial029.188|G87|0057|W
03c7e5e0b90fea6d1ec4cd4e9fc32716|BKEDHD+Arial.tu.n.033.75|G41|0029|parenright
03c88295a18ca3d062c3bc63ebba90ea|AJDGFH+Arial0305.688|G103|0067|g
03ccc30137dce753cddd630d2e1a89a6|AJDGLI+Arial0188.125|G150|2013|endash
03cd1d69fec40aadf17c07bf49156a75|AOKELH+Arial.tu.n.0466.625|G112|0070|p
03cdcde9dba920e6e8fc26dee9e1d1df|DMPHBJ+Arial.tu.n.0174.938|G114|0072|r
03d2e6036db148064f6ec1cca5515c26|FPANFN+Arial.Narrow037.5|G77|004d|M
03d4822d735467dd444d0633350dfe62|ADHPID+Times.New.Roman079.563|G12|0029|parenright
03d50542c4ced04002455a1cb371995d|BILLBP+Arial.kurz.va066.688|G58|003a|colon
03dc0e19665516652f21ebe14f6b4075|AFGIBP+Arial030|G76|004c|L
03dcbcd22f5ec82d1748fe964098062e|AKFFKJ+Arial.tu.n.0305.688|G115|0073|s
03df31e93ccb0884c7138ed7b77e6794|AEJHBF+Arial.tu.n.062.5|G71|0047|G
03e19d3e1ea5adb9fd612980f04c1b39|BCEKIC+Arial.kurz.va073.313|G115|0073|s
03e626abde5d21be148c5772c1fb108b|ENAAOD+Arial.kurz.va0317.5|G107|006b|k
03e672989dcef0b371b317bb1ab2916b|AKMEPK+Times.New.Roman033.313|G55|0037|seven
03edef70ee51ce2b67f76609306f05db|AOJOBN+Arial0300|G121|0079|y
03f16d2c54b48f3f7b2a6ea649542ea2|BMCLPC+Arial031.25|G67|0043|C
03f191e9ec84889cfcd2000edeef2c53|DFIECL+Arial.tu.n..kurz.va062.5|G114|0072|r
03fba130b3a3d5f237154f8a5e536422|DPAGHH+Lucida.Console036.25|G56|0038|eight
03fd6f3c4bf50f26b55ea796e8e669ae|AEALAE+Arial034.188|G60|003c|less
03fe8824486c56624abc354332f5c269|AFMDCJ+IBMPCDOS029.188|G102|0066|f
040242a3b22998fb310bfb082efbb810|AGMKDO+Arial.tu.n..kurz.va066.625|G112|0070|p
0406a7dc2fd86eedc123d5c145adf79e|AKKNND+HelveticaInseratTTEE045.813|G69|0045|E
040bf9a80c4dad8d5ad520054633c224|ANIGGM+Times.New.Roman.kurz.va037.5|G76|004c|L
040d189b1db6a7cbe02379d726179c06|AEKKHH+Times.New.Roman.tu.n..kurz.va0152.813|G100|0064|d
04114be63167f9b0f96a085ba7ccdd86|BKLJPF+Arial.tu.n.0388.063|G106|006a|j
041db79b934d6aaccf70657a7ebd7fbf|AOMGFK+Arial0333.313|G41|0029|parenright
041dc1b0eaff0676106d80a2564fdce3|DCHOFG+Times.New.Roman037.5|G48|0030|zero
0420750ee7986a63bfea9dfcbecdde13|AEGOEF+Arial062.5|G47|002f|slash
0427e992df5498f76295fc46f6eb545f|ACMMFO+Arial.kurz.va036.25|G56|0038|eight
042b24e02a5f3a6aec89284ffb41e900|AEIIJB+Arial.tu.n.035.813|G87|0057|W
042ce50813f726ca6acd8751ae4a12fb|BINOMM+Arial.kurz.va034.563|G114|0072|r
042e2827739e5eb6ae8e139adc3f0ffd|ADLGKG+Lucida.Console075|G45|002d|hyphen
04301993561824e58daec2ca786492ea|CDDCHM+Arial.tu.n.025|G243|00f3|oacute
04320b1d78179672778140bd49b051c8|AOJMLK+Times.New.Roman.tu.n.0333.313|G237|00ed|iacute
043b003ab5fb68118633a51ba479c52a|CPBACO+Arial.kurz.va027.063|G101|0065|e
043e39da3ebd02bb356fca5ac7fce623|AHPHOL+Arial.tu.n.0170.813|G66|0042|B
0441b44f9a8927ac0edead87fa9617d9|AEDLOF+Arial.kurz.va058.313|G233|00e9|eacute
0441e90a077c7172482422620a79afd0|AGMLPE+Times.New.Roman.kurz.va035.438|G86|0056|V
04431ef0a6259817519484270e4e1d3f|EHDMJA+Arial.tu.n.029.188|G132|201e|quotedblbase
0443c3fb72a8617cbc5dcef6b5c048a2|AOJPNE+Arial.kurz.va0300|G100|0064|d
044540bb803efbaf32c8637eecbdab28|AJKBCA+Arial.Narrow033.313|G48|0030|zero
04499c560cec829526c46b599b1980c7|AFGGIO+Arial.tu.n.097.25|G102|0066|f
044a68e51cac5547e8cec162f317395e|BKLJPF+Arial.tu.n.0388.063|G112|0070|p
044bb20269bdc9c4113dbdabae4dd89d|ANIFAC+Arial.tu.n.083.313|G76|004c|L
044e2f09c6fe7ea25bddaadccc7372e3|ACKDIP+Arial.tu.n..kurz.va075|G113|0071|q
0457d5444448bb590b19a2ee38ed8c42|BGBDOG+Arial033.313|G83|0053|S
0458e2690ae873485f682a57b3e645dc|DNBOLJ+HelveticaInseratTTEE0125|G75|004b|K
045b2df30cc8d137e3da694df52ce8c3|AHELAO+Arial.kurz.va035|G232|010d|ccaron
045f2b15277a737a48aec34b55f4be45|AGMKDO+Arial.tu.n..kurz.va066.625|.notdef|FFFD|notdef
0461030284d411eca7e44dfea61b5399|DJCNJI+Arial.tu.n.0125|G111|006f|o
0461f88a5af6ca03796b1b2dfa737030|ABGHBC+Times.New.Roman.tu.n.041.688|G75|004b|K
046433698bf605701594f55a2aa29316|DLJCPD+Arial.tu.n.0258.625|G77|004d|M
0469ce7fd333c913c556616d950a122f|AFGGNN+Symbol097.25|.notdef|FFFD|notdef
046ccdaebcc27a038b4bd6179b11bb3f|CFPDNI+Arial.tu.n.0141.625|G73|0049|I
046f92365fe8b4ddf5abe45454968fcf|ADPLHE+Lucida.Console058.313|G78|004e|N
04705003efe256615021f0bb29219d73|ANIKAJ+Symbolib037.5|G119|03c9|omega
047a3e6096a9bad8377ba894f4793643|CNLJEG+Arial.tu.n..kurz.va041.688|G44|002c|comma
047ae373349d2b60e4d984cd34cf1152|BDEEAM+Arial.tu.n.035.438|G109|006d|m
047cb1465cebce5d4dd0b7dd33a5b1c4|ADFLMH+Arial.tu.n..kurz.va083.313|G68|0044|D
04835cfca264dd0475601094122b5442|AFGGGM+Arial097.25|G253|00fd|yacute
048389a63b8d785829f33448c26ac244|DLIJNH+Arial0199.875|G44|002c|comma
048395cfc9ed1acb81d399f260d5dc36|DCKDFI+Arial016.688|G100|0064|d
0487767894e46e5f2abe41154992be82|AMNNKL+Arial0235.125|G110|006e|n
048a5419e41365e9c1606e1b9b767b3d|FPDPMH+Arial.tu.n.045.813|G232|010d|ccaron
04933432d03251fb5d34a8d38415d08b|CGNEGA+Arial.tu.n.016.688|G75|004b|K
0497607ebe0502a47e02a07b83f66410|AEKEIJ+Lucida.Console075|G84|0054|T
04a255dff36f081b47ee0f410df61f99|BLLLGB+Arial.kurz.va038.75|G253|00fd|yacute
04a6f43e300b6bfb2fa0637ae9fe6b70|BGBDNG+Arial037.5|G71|0047|G
04abd4b912ab509164d278ca8276c627|AFKJFH+Symbolb0141.625|.notdef|FFFD|notdef
04aca01fb40d1e16a07a151a010c806b|DEKEBP+Arial.tu.n.0166.625|G100|0064|d
04ad3353c92f9b3a4bb46d2c932a35e1|BEKJEP+Arial.tu.n.054.125|G89|0059|Y
04af343d7aa27769e154b5816eac8f6a|AHBLDI+Arial.kurz.va034.188|G80|0050|P
04b25a4d17e00e4aeab5e7ef8bbf25e5|BGBMFE+Courier.New033.313|G239|010f|dcaron
04b469773139a0a94acd96e60f006286|ABOLCN+Arial050|G65|0041|A
04b5ba7dbd40eb4baed77fb7d4ae6e62|BGBEFL+Arial041.688|G111|006f|o
04ba848e78497d6c65b39b944b5d0307|AJEDAP+Arial.tu.n.0299.875|G249|016f|uring
04bdeb6bbf1675806f6bdcd027f32e20|BILLBP+Arial.kurz.va066.688|G147|201c|quotedblleft
04c2e7e2caae71b2e6d631181a0daa67|APPFBJ+Arial.tu.n..kurz.va037.5|G80|0050|P
04c3154d21571befafefedfa8435c1b3|DLPCGN+Courier.New016.688|G77|004d|M
04c51f2f11dfed7933a0f11ac8816a85|ACFJDF+Arial.tu.n..kurz.va035.438|G67|0043|C
04c6e07dc8fecdf69828689675f2c0df|DHECKP+Arial.kurz.va037.063|G119|0077|w
04cd5021c91b7c300c101da806cc183a|BKEDLF+Arial.tu.n..kurz.va033.75|G225|00e1|aacute
04cf451d80db55b7e745741d652ed25c|DHCIFC+Arial.tu.n.033.313|G236|011b|ecaron
04d6b0a4b766df5d466c51816be848e7|AOLDEM+Arial.tu.n.0233.313|G121|0079|y
04dbc8043f8c130cda1f5c4489b99593|BGBEAJ+Arial031.25|G97|0061|a
04e05aebce65f4da96d976752e038117|CPHPNH+Arial.kurz.va037.5|G232|010d|ccaron
04e106453bd1626bd0b7ff9ae4b1bb54|DCGEFO+Arial.tu.n.058.313|G86|0056|V
04e1f844f6ea6423bae1a6a400e4c132|ACNBLC+Arial.tu.n.020.813|G51|0033|three
04e701d31c36f526fa64dedb965389bc|CHCDME+Symbolb037.5|G87|03a9|
04e81b0913b5b674de9337524d970ecf|DAGNPB+Lucida.Consolei033.313|G100|0064|d
04e87d51acc65086435183fe74063dd7|BDGFED+Arial016.688|G106|006a|j
04ed79612df197fff9fb9e8c7e45a959|DPDABA+Arial.tu.n..kurz.va036.688|G122|007a|z
04f1b62b45c95c3fc91ce1e99b8de36c|AMEJPI+Symbolb036.688|G108|03bb|lambda
04f7f0248ad9b31ecc7ad2b99ca65c30|CLLKCH+Arial039.563|G115|0073|s
04fb37049367473b2b87e55993099443|BGAMGN+Arial.tu.n.038.75|G82|0052|R
04fcf9bd63cdb15651639506c690d5f7|AGLOFP+Arial.tu.n.0188.125|G122|007a|z
04ff3d1c407aa008b0b35918066b8d6c|CGJIFB+Arial.kurz.va029.188|G158|017e|zcaron
050a077d2ae731fd52479d4f9e27d8f6|ACJDPG+Arial.tu.n.036.688|G84|0054|T
050c3e51e56e9ff836985f968488539d|BKIJJM+Arial.kurz.va070.813|G64|0040|at
050d405e6ad6e7543e2262ed9f767ac9|AEDDEG+Consolas037.5|G103|0067|g
05115bfc0d12678605b04bcff8ecaf74|AIFABB+Arial.kurz.va053.313|G88|0058|X
05130891391f804335d6ef396f1a4adc|AIPCPM+Arial.tu.n..kurz.va033.313|G73|0049|I
051698e0cfddd61c62b8f6b6d659067a|BPBEHN+HelveticaInseratTTEE0149.938|G216|0158|Rcaron
05181301433d6c678e8c6767f011d91e|AMLBOF+Arial.tu.n.0108.313|G111|006f|o
05182ee6f275ffcbfc9cef6cf1f2ce39|BHBPIG+Arial.tu.n.037.5|G76|004c|L
051bab944b2cecc427f3aa95f1dcf779|AKIHBH+Arial.kurz.va041.688|G225|00e1|aacute
051c52a11bd5828ec1404711f3914fec|ALEKDN+Arial036.25|G42|002a|asterisk
051f676fc81c4451f066703ed9764992|BBEJKP+Arial.tu.n.070.813|G74|004a|J
052355e23880ac9da0774bad4a202893|AKMEPK+Times.New.Roman033.313|G119|0077|w
052452af7444cfb25d26ce4311c53035|CHBDDI+Arial032.5|G80|0050|P
0524f805a3d7c22b7da9519c37246c39|BMBHGD+Arial.tu.n..kurz.va035.813|G232|010d|ccaron
05284230055412990148346bc6c7f4dc|ADABNK+Arial053.313|G55|0037|seven
0528efac13514955de490d2994a70741|ALEBIJ+Arial050|G243|00f3|oacute
05298181311235f04223b1168824135f|BLLIOO+Arial038.75|G110|006e|n
052b4a605c59f76665295e055b33695b|AKFCKO+Arial.tu.n.091.625|G48|0030|zero
053594a22f54a2c6398d7c5ad62bed3c|BMLIAF+Arial.tu.n.095.813|G52|0034|four
0538de16845695a375781cf4ae5aa12d|AMLKGP+Arial0317.5|G72|0048|H
053959c9f54b871461b9c792dbdcf5c1|BGIONH+HelveticaInseratTTEE0100|G81|0051|Q
05416e5b292b522873596a730f2dbccd|AJPILG+Arial.tu.n..kurz.va070.813|G82|0052|R
0542205d63c93bea4232c0c1a1ee4fd5|ANIGGP+Times.New.Roman.kurz.va029.188|G106|006a|j
0542de046496447d8f095b780204239e|DLAHMP+Arial.tu.n..kurz.va037.063|G67|0043|C
0543124eec95c42dd990ed573dc21a7f|COAFON+Arial0282.188|G225|00e1|aacute
05523e00361b5e5635287f8ae1ab26f6|AKBGEI+Arial043.313|G71|0047|G
0553644b79a4651a0ac5a149bf70f0aa|AMLBOF+Arial.tu.n.0108.313|G69|0045|E
0553a5b7af9e34767ea0fd010323e858|ADODKG+Lucida.Console033.313|G120|0078|x
0554bc9b6a34562f004ed0ce4b230997|AOJPNE+Arial.kurz.va0300|G109|006d|m
05569818bc85ef125b968e7dd943a8a0|DLNOPA+HelveticaInseratTTEE075|G40|0028|parenleft
0557d73ebc546ac2c0c4a15525f5db98|BKEDGC+Arial033.75|G132|201e|quotedblbase
0559f4496b4278d4b2ea9764f1e3e7c7|BFMOBK+Arial.kurz.va062.5|G110|006e|n
055bc8558c520f9edc8ca3a86eea6962|DPAEOP+Arial036.25|G82|0052|R
05606141a05144ecb8f3ecbac665201b|CPKGNM+Arial.kurz.va033.313|G56|0038|eight
0560727f226dc6517cb8386a8dbbe2a2|DLAHMP+Arial.tu.n..kurz.va037.063|G116|0074|t
056229aecf33e66c3bad3f4f4bd2c92f|AJEHCM+Arial.tu.n.0846.625|G82|0052|R
0563ca9b67f9eb020f58ec38164c7bd2|CNLJEG+Arial.tu.n..kurz.va041.688|G74|004a|J
0564c4dd3a4489f2692566bc08f5e3eb|AOJMNL+Arial.tu.n.0266.688|G84|0054|T
0567354f0ac0cc2bde4e0438dcef86a2|CDGFJG+Arial.tu.n.0258.625|G75|004b|K
0567f8241a1a885d93c5a4e2dbf29f26|ABNGLA+Arial.tu.n.058.313|G105|0069|i
056884ac005f6f9a6f8f81014e0fbd39|AJECOP+Arial.kurz.va0299.875|G97|0061|a
0568a755400946beda3d5499dadbbf50|ADEFHP+Arial.tu.n.025|G103|0067|g
056ebb0ee8583aacb74fa312c5d0fdee|BMCLPC+Arial031.25|.notdef|FFFD|notdef
056fa2eb65dfb9039234c104a908b038|ACNGPG+Arial035|G44|002c|comma
0580a08f92527aa1bd19666fee283bdc|CKCMJA+Arial.tu.n.01199.375|.notdef|FFFD|notdef
0580ad8655fcf8471419b7da775a37ff|AJMDKO+Arial.tu.n.0158.313|G157|0165|tcaron
05831c0ea02b70c5cc515b11b5001790|EFAOPO+Arial.tu.n.0740.813|G111|006f|o
05851a0c8b7fd128defab17c62a24fbf|AHCICF+Wingdingsb037.5|G85|1f546|
058b7fd9c13c8be08bd2b975ac503fba|AJDGLI+Arial0188.125|G47|002f|slash
058d9cd67a22ee37a4a3d69b2577d4d3|BLLMAO+Arial.tu.n.038.75|G118|0076|v
058f89dcd40fd49378b6da1ab6d25cab|AFGFPM+Arial0111.125|G115|0073|s
059c104667ddd5f4c78b86710639db28|DLBCCG+Arial035.438|G79|004f|O
05a26d4fb37abfdc0ee80589a9b23b85|AHBLDI+Arial.kurz.va034.188|G77|004d|M
05a3632099cd0904574046f1ac6e26e3|ACPPGM+Arial070.813|G148|201d|quotedblright
05a80d76db9eff9e68c93eadcd404b00|DHCIFC+Arial.tu.n.033.313|G111|006f|o
05ab4eb15b5b4627a895e5de7dd7433c|BHBPDB+Arial.tu.n..kurz.va033.313|G54|0036|six
05ad1bd1fda1ca8f65d6c95f0836c88f|ANAPOJ+Arial.tu.n.021.688|G225|00e1|aacute
05ae0666d9c92f151183d1335ae107be|AGIAFB+Arial.tu.n.0129.125|G237|00ed|iacute
05b03fa08d0bc5112159b7ae917550e2|AJKDBG+Arial.tu.n.0100|G158|017e|zcaron
05b24b7768792a69394b33651b5f0047|BLJBEL+Arial037.5|G102|0066|f
05be1de334b241c0a6845d7588159e93|CBMKPN+Arial020.438|G73|0049|I
05be413d4beef170a0c40e0aca9f5a0e|EFAOPN+Arial.Blackb01058.313|G79|004f|O
05bf8835fa548ec918d72cbc805e4949|BAOIPJ+Arial024.563|G101|0065|e
05c0224bbc7c4dd4ca1407e852986786|BKEDGC+Arial033.75|G105|0069|i
05c064fb217e1d41d2d4ca50378f837b|AEJDAO+Arial.tu.n.075|G126|007e|asciitilde
05c14f8ed20204796c20938258a51156|ACLEBN+Arial029.188|G150|2013|endash
05c37aae61005dc37415f879b957a442|CBMKPN+Arial020.438|G105|0069|i
05c64d5c56fd7c213ece46fbf226124b|ENADGN+Times.New.Roman035.438|G45|002d|hyphen
05c91590d31d73474e928453b9d38f9b|AEJDOK+Arial.kurz.va021.25|G48|0030|zero
05ca38f868a6ee95b6d84022ed21b8a7|ANIGGP+Times.New.Roman.kurz.va029.188|G85|0055|U
05d11121076d7188bbce9645b8c4415d|AFLFDF+Arial.tu.n.0112.5|G76|004c|L
05d44a04f3a4ce31c2be7b4612fa2b71|AEBJMO+Wingdings041.688|.notdef|FFFD|notdef
05d4e17a57e5077e708698874a7f5ba2|ABMEFL+Arial.kurz.va035.438|G62|003e|greater
05d4f019e8edda94c1d3d2269afe8387|APPFAJ+Arial.kurz.va037.5|G47|002f|slash
05d927b7e900381fe1836123a4d12278|ACLKMI+Arial070.813|G248|0159|rcaron
05d9d43292f9268991269690b4e26402|ACLKMI+Arial070.813|G93|005d|bracketright
05da2f730ab76e266be70776cbd3d705|AOJOAN+Arial.tu.n.0400|G249|016f|uring
05e1511ac06eb946d40eda76dacd06c8|ADHFNC+Arial053.313|G43|002b|plus
05e1c1a970b7a6e68fee0da9c1bdc369|FCNFKF+Times.New.Roman.tu.n.083.313|G55|0037|seven
05e2906f82ea81f551215520d712c821|ADOKLH+Arial.tu.n..kurz.va066.688|G101|0065|e
05e4fbe286284c77283074486ebac0d3|AEJJNK+HelveticaInseratTTEE0125|G116|0074|t
05e8a49da966a9bdf21889ecf6738058|AOLDBL+Arial0233.313|G82|0052|R
05ef6d7d6eaf2a0582770b7949d5578e|BFOPKA+Arial058.313|G47|002f|slash
05f4a4ce8b6d260b9fb28efef8ff4b8c|DHCIOI+Arial.kurz.va035.438|G67|0043|C
